tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc
KAH5974038.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020578105.1
KAH5975568.1,-,TCO89,PF10452.14,3.3e-06,26.5,1.1,0.00023,20.5,0.1,GCA_020578115.1
KAH5992147.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020578205.1
KAH6020629.1,-,TCO89,PF10452.14,3.1e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020578265.1
KAH6036827.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020578295.1
KAH6011849.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020578315.1
KAH6067257.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020578375.1
KAH6079076.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020578445.1
KAH6097576.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020578515.1
KAH6131372.1,-,TCO89,PF10452.14,3.1e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020578585.1
KAH6119058.1,-,TCO89,PF10452.14,3.3e-06,26.5,1.1,0.00023,20.5,0.1,GCA_020578615.1
KAH6152303.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020579815.1
KAH6176282.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020579825.1
KAH6187095.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020579835.1
KAH6224601.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020579845.1
KAH6239287.1,-,TCO89,PF10452.14,3.3e-06,26.5,1.1,0.00023,20.5,0.1,GCA_020579855.1
KAH6210540.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020580075.1
KAH6259875.1,-,TCO89,PF10452.14,3.3e-06,26.5,1.1,0.00023,20.5,0.1,GCA_020580085.1
KAH6269137.1,-,TCO89,PF10452.14,3.1e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020580115.1
KAH6274710.1,-,TCO89,PF10452.14,3.4e-06,26.5,1.1,0.00023,20.5,0.1,GCA_020580145.1
KAH6295182.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020580155.1
KAH6300210.1,-,TCO89,PF10452.14,3.3e-06,26.5,1.1,0.00023,20.5,0.1,GCA_020580305.1
KAH6332054.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020580415.1
KAH6344415.1,-,TCO89,PF10452.14,3.3e-06,26.5,1.1,0.00022,20.5,0.1,GCA_020580425.1
KAH6363963.1,-,TCO89,PF10452.14,2.7e-06,26.8,0.8,0.00023,20.4,0.1,GCA_020580485.1
KAH6395144.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020580655.1
KAH6394430.1,-,TCO89,PF10452.14,3.1e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020580665.1
KAH6442450.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020580695.1
KAH6420752.1,-,TCO89,PF10452.14,2.8e-06,26.7,1.0,0.00022,20.5,0.1,GCA_020580725.1
KAH6449622.1,-,TCO89,PF10452.14,3.1e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020580775.1
KAH6464045.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020580905.1
KAH6533607.1,-,TCO89,PF10452.14,3.3e-06,26.5,1.1,0.00022,20.5,0.1,GCA_020581045.1
KAH6500555.1,-,TCO89,PF10452.14,3.1e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020581155.1
KAH6514402.1,-,TCO89,PF10452.14,3.1e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020581165.1
KAH6521360.1,-,TCO89,PF10452.14,3e-06,26.6,1.1,0.00022,20.5,0.1,GCA_020581275.1
KAH3903433.1,-,TCO89,PF10452.14,3.6e-60,202.8,109.3,3.6e-60,202.8,109.3,GCA_020623625.1
KAH6605905.1,-,TCO89,PF10452.14,1.3e-06,26.8,14.0,0.013,13.6,0.0,GCA_020631695.1
UKZ49948.1,-,TCO89,PF10452.14,1.6e-05,23.7,14.0,0.0097,14.5,0.1,GCA_020647635.1
UKZ76426.1,-,TCO89,PF10452.14,4.8e-05,22.1,13.4,0.0095,14.5,0.1,GCA_020647705.1
UKZ67375.1,-,TCO89,PF10452.14,2.8e-07,29.7,3.6,0.0015,17.4,0.1,GCA_020647795.1
UKZ87059.1,-,TCO89,PF10452.14,4.2e-05,22.4,16.7,0.0046,15.7,0.1,GCA_020647865.1
KAH6713760.1,-,TCO89,PF10452.14,0.36,10.2,32.4,0.64,9.4,0.2,GCA_020726505.1
KAH6647541.1,-,TCO89,PF10452.14,6.4e-06,25.3,0.2,0.00042,19.3,0.0,GCA_020726525.1
KAH6702643.1,-,TCO89,PF10452.14,0.004,15.8,0.0,0.004,15.8,0.0,GCA_020726535.1
KAH6701204.1,-,TCO89,PF10452.14,0.44,9.1,10.0,0.099,11.3,6.6,GCA_020726535.1
KAH6672798.1,-,TCO89,PF10452.14,1.7,7.2,12.2,2.4,6.7,12.0,GCA_020726535.1
KAH6629266.1,-,TCO89,PF10452.14,1.8e-05,23.7,5.7,0.01,14.6,0.0,GCA_020726555.1
KAH6681199.1,-,TCO89,PF10452.14,6.3e-05,21.8,24.4,0.0078,14.9,0.0,GCA_020726575.1
KAH6865408.1,-,TCO89,PF10452.14,1.7e-08,33.6,2.1,1.7e-08,33.6,2.1,GCA_020736505.1
KAH6863691.1,-,TCO89,PF10452.14,6.5e-08,31.7,5.4,6.5e-08,31.7,5.4,GCA_020736535.1
KAH7019332.1,-,TCO89,PF10452.14,0.065,12.7,22.0,0.098,12.1,0.3,GCA_020740775.1
KAH6992109.1,-,TCO89,PF10452.14,0.00047,19.0,0.4,0.018,13.7,0.1,GCA_020744135.1
KAH6982055.1,-,TCO89,PF10452.14,2.7e-05,23.8,2.3,0.05,13.0,0.3,GCA_020744155.1
KAH7049064.1,-,TCO89,PF10452.14,9.3e-12,44.6,3.0,9.3e-12,44.6,3.0,GCA_020744185.1
KAH7070123.1,-,TCO89,PF10452.14,1e-08,34.6,3.9,1e-08,34.6,3.9,GCA_020744215.1
KAH7069625.1,-,TCO89,PF10452.14,3.5e-09,36.1,2.8,3.5e-09,36.1,2.8,GCA_020744225.1
KAH7020987.1,-,TCO89,PF10452.14,1.7e-09,37.3,0.5,1.7e-09,37.3,0.5,GCA_020744255.1
KAH7056953.1,-,TCO89,PF10452.14,5.8e-07,28.8,4.1,5.8e-07,28.8,4.1,GCA_020744275.1
KAH7119714.1,-,TCO89,PF10452.14,4.7e-06,25.7,1.0,0.0003,19.8,0.0,GCA_020744415.1
KAH7271163.1,-,TCO89,PF10452.14,0.0027,16.9,19.1,0.029,13.5,0.1,GCA_020744495.1
KAH7319679.1,-,TCO89,PF10452.14,0.0041,16.1,0.1,0.0041,16.1,0.1,GCA_020746835.1
KAH7346576.1,-,TCO89,PF10452.14,0.08,12.0,29.6,0.56,9.2,0.2,GCA_020746875.1
KAH7375296.1,-,TCO89,PF10452.14,0.0004,19.2,20.0,0.00051,18.9,0.0,GCA_020746995.1
KAH7397249.1,-,TCO89,PF10452.14,1.7e-10,40.4,2.7,1.7e-10,40.4,2.7,GCA_020747015.1
KAH7381493.1,-,TCO89,PF10452.14,3.6e-08,32.6,1.8,3.6e-08,32.6,1.8,GCA_020747045.1
KAH7397834.1,-,TCO89,PF10452.14,0.0068,15.5,27.0,1.3,8.0,0.0,GCA_020747065.1
KAH7609451.1,-,TCO89,PF10452.14,4.4e-232,770.3,55.2,5.9e-232,769.9,55.2,GCA_020797185.1
KAH7597371.1,-,TCO89,PF10452.14,3.1e-229,761.0,52.8,4.1e-229,760.5,52.8,GCA_020797195.1
KAH7591115.1,-,TCO89,PF10452.14,3.1e-229,761.0,52.8,4.1e-229,760.5,52.8,GCA_020797205.1
KAH7590092.1,-,TCO89,PF10452.14,1e-231,769.1,54.8,1.4e-231,768.7,54.8,GCA_020797215.1
KAH7607793.1,-,TCO89,PF10452.14,1e-231,769.1,54.8,1.4e-231,768.7,54.8,GCA_020797225.1
KAH7608575.1,-,TCO89,PF10452.14,4.4e-232,770.3,55.2,5.9e-232,769.9,55.2,GCA_020797325.1
KAH7614943.1,-,TCO89,PF10452.14,1e-231,769.1,54.8,1.4e-231,768.7,54.8,GCA_020797355.1
GJJ76699.1,-,TCO89,PF10452.14,8.2e-11,41.2,0.9,8.2e-11,41.2,0.9,GCA_020891255.1
KAK6871798.1,-,TCO89,PF10452.14,8.5e-12,43.4,55.9,1.1e-08,33.1,0.2,GCA_021018935.2
KAK6881189.1,-,TCO89,PF10452.14,6.8e-12,43.8,55.0,1.3e-08,33.0,0.2,GCA_021018955.2
KAK6887544.1,-,TCO89,PF10452.14,2.3e-16,58.5,37.0,1.2e-08,33.0,0.3,GCA_021018975.2
KAK6892449.1,-,TCO89,PF10452.14,1.3e-13,49.4,48.7,1.3e-08,33.0,0.3,GCA_021019025.2
KAH8128989.1,-,TCO89,PF10452.14,3.8e-05,22.4,16.6,0.0043,15.6,0.1,GCA_021066465.1
KAH8170313.1,-,TCO89,PF10452.14,0.00011,21.0,1.3,0.0068,15.1,0.1,GCA_021176775.1
KAH8171862.1,-,TCO89,PF10452.14,0.14,10.7,0.0,0.18,10.3,0.0,GCA_021176775.1
KAH8205343.1,-,TCO89,PF10452.14,5.3e-06,25.3,0.2,0.00036,19.3,0.0,GCA_021193595.1
KAH8554328.1,-,TCO89,PF10452.14,5.2e-10,38.2,2.8,5.2e-10,38.2,2.8,GCA_021235465.1
KAH8553807.1,-,TCO89,PF10452.14,0.0001,20.7,27.3,0.00063,18.2,27.3,GCA_021235465.1
KAH8550748.1,-,TCO89,PF10452.14,0.33,9.2,8.8,0.61,8.3,8.8,GCA_021235465.1
KAK7738532.1,-,TCO89,PF10452.14,1.2e-07,30.3,2.3,0.0086,14.4,0.0,GCA_021272945.2
KAH8666312.1,-,TCO89,PF10452.14,6.7e-06,25.5,2.1,6.7e-06,25.5,2.1,GCA_021365275.1
KAH8684692.1,-,TCO89,PF10452.14,6.6,5.5,30.0,5.7,5.7,0.0,GCA_021365295.1
KAH8711951.1,-,TCO89,PF10452.14,4.7e-06,25.9,0.9,0.00036,19.7,0.1,GCA_021365335.1
KAH8713958.1,-,TCO89,PF10452.14,0.0024,16.4,0.3,0.0024,16.4,0.3,GCA_021365345.1
KAH8776344.1,-,TCO89,PF10452.14,0.0051,16.4,0.3,0.11,12.0,0.0,GCA_021399435.1
KAH8816146.1,-,TCO89,PF10452.14,0.2,10.7,0.0,0.2,10.7,0.0,GCA_021399445.1
KAH8788982.1,-,TCO89,PF10452.14,1.1e-05,24.7,28.5,0.041,13.0,27.7,GCA_021399465.1
KAH8789681.1,-,TCO89,PF10452.14,8.3e-06,25.2,26.8,0.03,13.5,26.0,GCA_021399475.1
KAH8903465.1,-,TCO89,PF10452.14,0.00018,20.2,0.3,0.00018,20.2,0.3,GCA_021432605.1
KAH9228358.1,-,TCO89,PF10452.14,0.00013,21.4,0.4,0.00013,21.4,0.4,GCA_021432615.1
KAH9208713.1,-,TCO89,PF10452.14,0.27,10.6,31.9,0.67,9.3,0.2,GCA_021432625.1
KAH8884594.1,-,TCO89,PF10452.14,1e-05,25.3,0.2,1e-05,25.3,0.2,GCA_021432635.1
KAH8893430.1,-,TCO89,PF10452.14,0.29,10.6,0.0,0.33,10.4,0.0,GCA_021432635.1
KAL1632143.1,-,TCO89,PF10452.14,4e-07,29.0,3.1,4e-07,29.0,3.1,GCA_021436925.2
KAL0261391.1,-,TCO89,PF10452.14,4.8e-07,28.6,3.9,4.8e-07,28.6,3.9,GCA_021436955.3
KAL1618016.1,-,TCO89,PF10452.14,4.9e-07,28.6,3.9,4.9e-07,28.6,3.9,GCA_021436965.2
KAL1644972.1,-,TCO89,PF10452.14,7.9e-07,27.9,4.3,7.9e-07,27.9,4.3,GCA_021495925.2
KAH9202221.1,-,TCO89,PF10452.14,3.4e-121,404.3,57.3,6.5e-120,400.0,57.3,GCA_021535285.1
KAL1598112.1,-,TCO89,PF10452.14,5e-05,21.8,15.1,0.00085,17.8,0.1,GCA_021642125.2
KAH9449458.1,-,TCO89,PF10452.14,0.00034,19.8,0.2,0.00037,19.7,0.2,GCA_021901655.1
KAI6780974.1,-,TCO89,PF10452.14,4.3e-07,28.4,0.0,4.3e-07,28.4,0.0,GCA_022114955.2
GJC81228.1,-,TCO89,PF10452.14,2.4e-05,23.4,1.5,0.0011,17.9,0.1,GCA_022179045.1
GKT98042.1,-,TCO89,PF10452.14,0.00067,18.5,1.1,0.021,13.5,0.1,GCA_022180325.1
GKU11170.1,-,TCO89,PF10452.14,0.00066,18.5,1.1,0.021,13.5,0.1,GCA_022180345.1
KAL1646479.1,-,TCO89,PF10452.14,0.00062,18.2,0.0,0.00062,18.2,0.0,GCA_022225945.2
KAK7743985.1,-,TCO89,PF10452.14,1.6e-06,27.0,4.5,1.6e-06,27.0,4.5,GCA_022225965.2
KAL1610529.1,-,TCO89,PF10452.14,4.3e-06,25.6,3.1,9.6e-05,21.2,0.5,GCA_022225985.2
KAH9811639.1,-,TCO89,PF10452.14,0.00044,19.4,0.4,0.00053,19.1,0.4,GCA_022264835.1
KAH9879503.1,-,TCO89,PF10452.14,3.2e-08,32.6,2.1,3.2e-08,32.6,2.1,GCA_022343315.1
KAH9876473.1,-,TCO89,PF10452.14,5.7e-08,31.8,3.4,5.7e-08,31.8,3.4,GCA_022343325.1
KAH9886553.1,-,TCO89,PF10452.14,1.4e-06,27.4,0.8,1.4e-06,27.4,0.8,GCA_022376275.1
KAH9883791.1,-,TCO89,PF10452.14,0.0064,15.4,0.4,0.0091,14.9,0.4,GCA_022376275.1
KAI0009179.1,-,TCO89,PF10452.14,6.5e-07,28.3,0.7,6.5e-07,28.3,0.7,GCA_022376535.1
KAI0021811.1,-,TCO89,PF10452.14,6.1e-10,38.3,0.0,6.1e-10,38.3,0.0,GCA_022376655.1
KAI0386400.1,-,TCO89,PF10452.14,1.4e-05,23.9,0.6,0.00054,18.7,0.0,GCA_022385585.1
KAI0403274.1,-,TCO89,PF10452.14,2.1e-09,36.5,2.8,4.8e-09,35.3,0.0,GCA_022385595.1
KAI0395248.1,-,TCO89,PF10452.14,9.3e-08,30.9,5.2,9.3e-08,30.9,5.2,GCA_022385605.1
KAI1741567.1,-,TCO89,PF10452.14,5.1e-09,35.4,1.2,5.1e-09,35.4,1.2,GCA_022385635.1
KAI1827373.1,-,TCO89,PF10452.14,1.1e-10,40.5,0.1,1.1e-10,40.5,0.1,GCA_022385655.1
KAI1434245.1,-,TCO89,PF10452.14,5.1e-07,28.3,0.6,5.1e-07,28.3,0.6,GCA_022385685.1
KAI0969545.1,-,TCO89,PF10452.14,7.7e-06,24.9,0.3,0.00065,18.5,0.0,GCA_022385695.1
KAI0858714.1,-,TCO89,PF10452.14,7.3e-10,38.1,0.5,7.3e-10,38.1,0.5,GCA_022385715.1
KAI0169254.1,-,TCO89,PF10452.14,3.8e-08,32.2,2.4,3.8e-08,32.2,2.4,GCA_022432365.1
KAI0105232.1,-,TCO89,PF10452.14,5.7e-07,28.7,2.9,5.7e-07,28.7,2.9,GCA_022432375.1
KAI0142726.1,-,TCO89,PF10452.14,2.8e-09,36.3,4.2,2.8e-09,36.3,4.2,GCA_022432385.1
KAI0175104.1,-,TCO89,PF10452.14,2.2e-06,26.9,26.7,0.00094,18.2,0.0,GCA_022432395.1
KAI0129444.1,-,TCO89,PF10452.14,7.1e-08,31.5,0.1,7.1e-08,31.5,0.1,GCA_022432505.1
KAI0120906.1,-,TCO89,PF10452.14,1e-06,27.6,1.3,4e-05,22.3,0.1,GCA_022432515.1
KAI0147970.1,-,TCO89,PF10452.14,0.071,11.6,0.6,0.081,11.4,0.6,GCA_022432515.1
KAI0113371.1,-,TCO89,PF10452.14,9e-05,21.1,24.0,0.00048,18.7,0.0,GCA_022432525.1
KAI0192086.1,-,TCO89,PF10452.14,3.8e-10,39.0,0.8,3.8e-10,39.0,0.8,GCA_022453505.1
KAI0204488.1,-,TCO89,PF10452.14,1.3e-07,30.7,0.1,1.3e-07,30.7,0.1,GCA_022453515.1
KAI1661997.1,-,TCO89,PF10452.14,4.1e-08,32.1,21.7,2.3e-06,26.4,0.0,GCA_022478715.1
KAI1482249.1,-,TCO89,PF10452.14,2.3e-07,29.7,20.2,2.6e-05,22.9,0.1,GCA_022478725.1
KAI1634395.1,-,TCO89,PF10452.14,7.3e-07,28.0,1.1,7.3e-07,28.0,1.1,GCA_022478735.1
KAI1640114.1,-,TCO89,PF10452.14,0.037,12.5,0.1,0.052,12.0,0.1,GCA_022478735.1
KAI1493437.1,-,TCO89,PF10452.14,1e-06,27.5,1.2,1e-06,27.5,1.2,GCA_022478745.1
KAI1649300.1,-,TCO89,PF10452.14,5e-06,25.3,22.5,7.3e-05,21.4,0.0,GCA_022478755.1
KAI1800279.1,-,TCO89,PF10452.14,2.3e-06,26.3,0.9,6.6e-05,21.5,0.1,GCA_022478815.1
KAI0225798.1,-,TCO89,PF10452.14,4.6e-08,31.0,1.5,8.4e-08,30.1,1.3,GCA_022478985.1
KAI0413143.1,-,TCO89,PF10452.14,2.3e-08,33.2,2.0,2.3e-08,33.2,2.0,GCA_022495055.1
KAI0446305.1,-,TCO89,PF10452.14,4.4e-09,35.6,0.6,4.4e-09,35.6,0.6,GCA_022495065.1
KAI0426249.1,-,TCO89,PF10452.14,3.1e-07,29.4,4.5,3.1e-07,29.4,4.5,GCA_022495085.1
KAI1748590.1,-,TCO89,PF10452.14,2.2e-07,29.9,0.4,2.2e-07,29.9,0.4,GCA_022495115.1
KAI0453780.1,-,TCO89,PF10452.14,1.2e-10,40.7,4.1,2.7e-10,39.5,0.1,GCA_022495125.1
KAI0509679.1,-,TCO89,PF10452.14,2.5e-08,33.0,1.9,2.5e-08,33.0,1.9,GCA_022495145.1
KAI0877431.1,-,TCO89,PF10452.14,1.7e-07,30.3,2.3,1.7e-07,30.3,2.3,GCA_022495175.1
KAI0540564.1,-,TCO89,PF10452.14,4.1e-09,35.7,2.7,4.1e-09,35.7,2.7,GCA_022495195.1
KAI1769437.1,-,TCO89,PF10452.14,2.1e-08,33.1,0.8,2.1e-08,33.1,0.8,GCA_022495205.1
KAI0548009.1,-,TCO89,PF10452.14,4.9e-09,35.5,0.9,4.9e-09,35.5,0.9,GCA_022495235.1
KAI0909490.1,-,TCO89,PF10452.14,1.5e-07,30.5,2.1,1.5e-07,30.5,2.1,GCA_022496955.1
KAI0839961.1,-,TCO89,PF10452.14,3.7e-06,25.7,19.5,0.00021,19.9,0.0,GCA_022497025.1
KAI0851095.1,-,TCO89,PF10452.14,6.2e-07,28.2,23.4,8.4e-06,24.5,0.0,GCA_022497035.1
KAI1073446.1,-,TCO89,PF10452.14,0.00021,20.1,13.7,0.035,12.8,0.0,GCA_022497155.1
KAI0465085.1,-,TCO89,PF10452.14,9.3e-21,72.7,5.5,4.6e-19,67.1,1.7,GCA_022533605.1
KAI0477244.1,-,TCO89,PF10452.14,6.4e-08,31.6,0.1,6.4e-08,31.6,0.1,GCA_022539325.1
KAI0467508.1,-,TCO89,PF10452.14,2.2e-08,33.2,0.3,2.2e-08,33.2,0.3,GCA_022539335.1
KAI0584566.1,-,TCO89,PF10452.14,3.8e-08,32.4,2.8,3.8e-08,32.4,2.8,GCA_022544795.1
KAI0579870.1,-,TCO89,PF10452.14,3.8e-08,32.4,2.8,3.8e-08,32.4,2.8,GCA_022544805.1
KAI0594921.1,-,TCO89,PF10452.14,9.2e-07,27.7,1.3,9.2e-07,27.7,1.3,GCA_022544895.1
KAK7716198.1,-,TCO89,PF10452.14,1.8e-05,23.8,8.3,0.014,14.2,0.0,GCA_022570775.2
KAK7737174.1,-,TCO89,PF10452.14,4.6e-05,22.4,10.5,0.015,14.2,0.0,GCA_022570805.2
KAI0610652.1,-,TCO89,PF10452.14,3.7e-08,32.4,2.8,3.7e-08,32.4,2.8,GCA_022578365.1
KAI0619931.1,-,TCO89,PF10452.14,3.8e-08,32.4,2.8,3.8e-08,32.4,2.8,GCA_022578395.1
KAI1118615.1,-,TCO89,PF10452.14,2.1e-10,39.8,1.8,2.1e-10,39.8,1.8,GCA_022578495.1
KAI1124735.1,-,TCO89,PF10452.14,1.3e-07,30.9,1.0,1.3e-07,30.9,1.0,GCA_022578505.1
KAI1204989.1,-,TCO89,PF10452.14,7.4e-09,34.6,0.9,0.00015,20.5,0.1,GCA_022578515.1
KAI1101707.1,-,TCO89,PF10452.14,2.3e-06,26.3,2.4,2.3e-06,26.3,2.4,GCA_022578535.1
KAI1141297.1,-,TCO89,PF10452.14,3.4e-07,29.1,16.8,8.3e-05,21.2,0.0,GCA_022578575.1
KAI4860846.1,-,TCO89,PF10452.14,1.7e-06,27.0,3.3,1.7e-06,27.0,3.3,GCA_022578595.1
KAI5917104.1,-,TCO89,PF10452.14,9.7e-07,27.7,17.1,1.3e-06,27.3,1.1,GCA_022578605.1
KAI6083628.1,-,TCO89,PF10452.14,3.7e-07,29.3,3.4,3.7e-07,29.3,3.4,GCA_022578615.1
KAI1151351.1,-,TCO89,PF10452.14,1.7e-07,30.3,2.3,1.7e-07,30.3,2.3,GCA_022578665.1
KAI1186634.1,-,TCO89,PF10452.14,2.5e-09,36.1,3.0,2.5e-09,36.1,3.0,GCA_022578675.1
KAI1166755.1,-,TCO89,PF10452.14,1.5e-07,30.5,19.1,1.7e-07,30.2,1.4,GCA_022578685.1
KAI1263275.1,-,TCO89,PF10452.14,2.4e-08,33.1,4.3,2.4e-08,33.1,4.3,GCA_022578705.1
KAI1175202.1,-,TCO89,PF10452.14,1.6e-07,30.4,2.7,1.6e-07,30.4,2.7,GCA_022578715.1
KAI1273955.1,-,TCO89,PF10452.14,9.2e-08,31.1,2.4,9.2e-08,31.1,2.4,GCA_022578765.1
KAI1301052.1,-,TCO89,PF10452.14,3.7e-07,29.2,4.2,3.7e-07,29.2,4.2,GCA_022578775.1
KAI1329477.1,-,TCO89,PF10452.14,3.5e-09,35.9,0.3,3.5e-09,35.9,0.3,GCA_022578795.1
KAI1341285.1,-,TCO89,PF10452.14,8.8e-07,27.9,0.1,8.8e-07,27.9,0.1,GCA_022578815.1
KAI1772313.1,-,TCO89,PF10452.14,1.7e-07,30.2,20.8,2.4e-05,23.1,0.0,GCA_022578845.1
KAI1204037.1,-,TCO89,PF10452.14,2.8e-09,36.1,1.1,2.8e-09,36.1,1.1,GCA_022578855.1
KAI1346983.1,-,TCO89,PF10452.14,1.4e-07,30.5,2.5,1.4e-07,30.5,2.5,GCA_022578865.1
KAI1380187.1,-,TCO89,PF10452.14,2.6e-06,26.4,0.1,0.00014,20.7,0.0,GCA_022578875.1
KAI1363402.1,-,TCO89,PF10452.14,2.9e-07,29.6,2.4,2.9e-07,29.6,2.4,GCA_022578905.1
KAI1397425.1,-,TCO89,PF10452.14,2.2e-06,26.6,3.9,2.2e-06,26.6,3.9,GCA_022578945.1
KAI1427877.1,-,TCO89,PF10452.14,2.5e-10,39.6,0.2,2.5e-10,39.6,0.2,GCA_022578965.1
KAI1810336.1,-,TCO89,PF10452.14,2.5e-08,32.7,0.1,2.5e-08,32.7,0.1,GCA_022579005.1
KAI0799274.1,-,TCO89,PF10452.14,1.6e-07,30.3,2.4,1.6e-07,30.3,2.4,GCA_022593225.1
UNI22720.1,-,TCO89,PF10452.14,0.015,13.9,18.0,0.056,12.0,0.2,GCA_022605165.1
UNI14832.1,-,TCO89,PF10452.14,0.047,12.3,1.4,0.086,11.4,1.4,GCA_022605165.1
XPS95982.1,-,TCO89,PF10452.14,3.2e-05,23.0,1.3,3.2e-05,23.0,1.3,GCA_022607105.2
KAI0994304.1,-,TCO89,PF10452.14,2.3e-11,43.6,0.8,2.3e-11,43.6,0.8,GCA_022627015.2
KAI1069277.1,-,TCO89,PF10452.14,0.0014,17.2,1.7,0.022,13.3,0.3,GCA_022627095.1
KAJ2906467.1,-,TCO89,PF10452.14,3e-07,29.3,6.2,3.1e-07,29.2,0.0,GCA_022664585.2
KAI1457042.1,-,TCO89,PF10452.14,0.00016,20.4,0.1,0.00016,20.4,0.1,GCA_022695765.1
KAI1498963.1,-,TCO89,PF10452.14,2.6e-06,26.3,1.7,2.6e-06,26.3,1.7,GCA_022695795.1
KAJ5051823.1,-,TCO89,PF10452.14,2.5,6.3,35.9,3.1,6.0,0.1,GCA_022702325.1
KAI1256305.1,-,TCO89,PF10452.14,2.5e-06,26.7,2.8,2.5e-06,26.7,2.8,GCA_022712995.1
KAI1319832.1,-,TCO89,PF10452.14,2.3e-13,49.4,1.9,2.3e-13,49.4,1.9,GCA_022750515.1
KAI1563354.1,-,TCO89,PF10452.14,6.8e-09,34.9,13.1,1.1e-05,24.3,0.3,GCA_022788405.1
KAI1527803.1,-,TCO89,PF10452.14,6.8e-09,34.9,13.1,1.1e-05,24.3,0.3,GCA_022788415.1
KAI1537315.1,-,TCO89,PF10452.14,6.9e-09,34.9,13.1,1.1e-05,24.3,0.3,GCA_022788425.1
KAI1565958.1,-,TCO89,PF10452.14,6.8e-09,34.9,13.1,1.1e-05,24.3,0.3,GCA_022788435.1
KAI1528755.1,-,TCO89,PF10452.14,6.8e-09,34.9,13.1,1.1e-05,24.3,0.3,GCA_022788445.1
KAI1582374.1,-,TCO89,PF10452.14,6.9e-09,34.9,13.1,1.1e-05,24.3,0.3,GCA_022788505.1
KAI1596746.1,-,TCO89,PF10452.14,6.8e-09,34.9,13.1,1.1e-05,24.3,0.3,GCA_022788515.1
KAI1677488.1,-,TCO89,PF10452.14,4.4e-08,32.4,2.7,4.4e-08,32.4,2.7,GCA_022813025.1
KAI1665677.1,-,TCO89,PF10452.14,3.9e-08,32.4,2.7,3.9e-08,32.4,2.7,GCA_022813065.1
KAK5956736.1,-,TCO89,PF10452.14,0.0015,17.1,0.0,0.0015,17.1,0.0,GCA_022813615.2
MCJ1402840.1,-,TCO89,PF10452.14,0.074,11.2,0.1,0.096,10.9,0.1,GCA_022813785.1
MCJ1382801.1,-,TCO89,PF10452.14,5.4,5.2,11.3,0.059,11.7,3.7,GCA_022813805.1
MCJ1396044.1,-,TCO89,PF10452.14,0.075,11.3,0.6,0.1,10.9,0.6,GCA_022813905.1
MCJ1245959.1,-,TCO89,PF10452.14,0.054,11.7,1.0,0.071,11.3,1.0,GCA_022813945.1
MCJ1364506.1,-,TCO89,PF10452.14,7.9e-06,24.1,7.0,7.9e-06,24.1,7.0,GCA_022814355.1
KAK4862469.1,-,TCO89,PF10452.14,0.095,11.1,0.0,0.1,11.0,0.0,GCA_022829055.1
KAI1834995.1,-,TCO89,PF10452.14,0.013,14.0,0.0,0.015,13.8,0.0,GCA_022829115.1
KAI1881053.1,-,TCO89,PF10452.14,5.7e-07,28.8,1.1,5.7e-07,28.8,1.1,GCA_022829195.1
KAI1861673.1,-,TCO89,PF10452.14,5.6e-07,28.8,1.1,5.6e-07,28.8,1.1,GCA_022829205.1
KAI1848962.1,-,TCO89,PF10452.14,9.9e-07,28.0,1.2,9.9e-07,28.0,1.2,GCA_022829225.1
KAI1923137.1,-,TCO89,PF10452.14,2.4e-07,29.0,10.1,4.9e-05,21.3,0.2,GCA_022829765.1
